origin_zone,origin_zone_name,origin_prefecture_code,destination_zone,destination_zone_name,destination_prefecture_code,estimated_movements_per_weekday,rounded_movements_per_weekday,source,year,coverage,zone_level,value_status,business_private_movements,return_home_movements,return_allocation_fraction,unknown_purpose_omitted
mlit207:264,亀岡,26,mlit207:381,松山,38,6,6,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:264,亀岡,26,mlit207:382,新居浜・西条,38,,,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,unreported_blank,,,,
mlit207:264,亀岡,26,mlit207:383,今治,38,,,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,unreported_blank,,,,
mlit207:264,亀岡,26,mlit207:384,宇和島,38,,,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,unreported_blank,,,,
mlit207:264,亀岡,26,mlit207:385,八幡浜・大洲,38,4,4,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:264,亀岡,26,mlit207:391,中央,39,3,3,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:264,亀岡,26,mlit207:392,幡多,39,,,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,unreported_blank,,,,
mlit207:264,亀岡,26,mlit207:393,高幡,39,1,1,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:264,亀岡,26,mlit207:394,安芸,39,4,4,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:264,亀岡,26,mlit207:401,福岡,40,4,4,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:264,亀岡,26,mlit207:402,北九州,40,17,17,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:264,亀岡,26,mlit207:403,久留米・大牟田,40,2,2,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:264,亀岡,26,mlit207:404,筑豊,40,,,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,unreported_blank,,,,
mlit207:264,亀岡,26,mlit207:41,仙台,04,3,3,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:264,亀岡,26,mlit207:411,佐賀,41,,,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,unreported_blank,,,,
mlit207:264,亀岡,26,mlit207:412,唐津,41,,,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,unreported_blank,,,,
mlit207:264,亀岡,26,mlit207:413,伊万里・北松,41,,,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,unreported_blank,,,,
mlit207:264,亀岡,26,mlit207:42,石巻,04,,,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,unreported_blank,,,,
mlit207:264,亀岡,26,mlit207:421,長崎,42,,,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,unreported_blank,,,,
mlit207:264,亀岡,26,mlit207:422,佐世保,42,,,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,unreported_blank,,,,
mlit207:264,亀岡,26,mlit207:423,五島,42,,,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,unreported_blank,,,,
mlit207:264,亀岡,26,mlit207:424,伊万里・北松,42,,,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,unreported_blank,,,,
mlit207:264,亀岡,26,mlit207:425,対馬,42,,,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,unreported_blank,,,,
mlit207:264,亀岡,26,mlit207:426,壱岐,42,,,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,unreported_blank,,,,
mlit207:264,亀岡,26,mlit207:43,古川,04,,,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,unreported_blank,,,,
mlit207:264,亀岡,26,mlit207:431,熊本,43,12,12,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:264,亀岡,26,mlit207:432,八代・芦北,43,,,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,unreported_blank,,,,
mlit207:264,亀岡,26,mlit207:433,天草,43,,,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,unreported_blank,,,,
mlit207:264,亀岡,26,mlit207:434,球磨,43,,,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,unreported_blank,,,,
mlit207:264,亀岡,26,mlit207:441,大分,44,,,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,unreported_blank,,,,
mlit207:264,亀岡,26,mlit207:442,周防灘,44,,,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,unreported_blank,,,,
mlit207:264,亀岡,26,mlit207:443,日田・玖珠,44,,,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,unreported_blank,,,,
mlit207:264,亀岡,26,mlit207:444,佐伯,44,,,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,unreported_blank,,,,
mlit207:264,亀岡,26,mlit207:451,宮崎,45,,,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,unreported_blank,,,,
mlit207:264,亀岡,26,mlit207:452,都城・北諸県,45,,,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,unreported_blank,,,,
mlit207:264,亀岡,26,mlit207:453,延岡,45,,,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,unreported_blank,,,,
mlit207:264,亀岡,26,mlit207:454,日南,45,,,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,unreported_blank,,,,
mlit207:264,亀岡,26,mlit207:455,小林・西諸県,45,,,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,unreported_blank,,,,
mlit207:264,亀岡,26,mlit207:461,鹿児島,46,5,5,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:264,亀岡,26,mlit207:462,川北薩・串木野,46,,,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,unreported_blank,,,,
mlit207:264,亀岡,26,mlit207:463,大隈,46,1,1,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:264,亀岡,26,mlit207:464,大島,46,,,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,unreported_blank,,,,
mlit207:264,亀岡,26,mlit207:465,南薩,46,,,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,unreported_blank,,,,
mlit207:264,亀岡,26,mlit207:466,熊毛,46,,,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,unreported_blank,,,,
mlit207:264,亀岡,26,mlit207:471,南部,47,24,24,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:264,亀岡,26,mlit207:472,中部,47,5,5,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:264,亀岡,26,mlit207:473,北部,47,,,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,unreported_blank,,,,
mlit207:264,亀岡,26,mlit207:474,宮古・八重山,47,5,5,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:264,亀岡,26,mlit207:481,釧路,01,,,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,unreported_blank,,,,
mlit207:264,亀岡,26,mlit207:482,帯広,01,,,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,unreported_blank,,,,
mlit207:264,亀岡,26,mlit207:483,根室,01,,,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,unreported_blank,,,,
mlit207:264,亀岡,26,mlit207:491,札幌,01,5,5,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:264,亀岡,26,mlit207:492,苫小牧,01,,,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,unreported_blank,,,,
mlit207:264,亀岡,26,mlit207:493,小樽・倶知安,01,,,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,unreported_blank,,,,
mlit207:264,亀岡,26,mlit207:494,室蘭,01,,,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,unreported_blank,,,,
mlit207:264,亀岡,26,mlit207:495,岩見沢,01,,,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,unreported_blank,,,,
mlit207:264,亀岡,26,mlit207:496,滝川,01,,,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,unreported_blank,,,,
mlit207:264,亀岡,26,mlit207:497,深川,01,,,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,unreported_blank,,,,
